Chris Paul,2018,32,HOU,NBA,PG,58,58,1847,9.8,21.3,.460,3.8,10.1,.380,5.9,11.2,.532,5.4,5.9,.919,1.0,7.4,8.3,12.2,2.6,0.4,3.4,3.8,28.8,,126,105
Chris Paul,2019,33,HOU,NBA,PG,58,58,1857,8.0,19.0,.419,3.4,9.4,.358,4.6,9.6,.479,4.6,5.4,.862,1.0,6.0,7.0,12.5,3.0,0.5,4.0,3.9,23.9,,118,109
Chris Paul,2020,34,OKC,NBA,PG,63,63,2003,9.6,19.6,.489,2.5,6.8,.362,7.1,12.8,.557,5.5,6.1,.900,0.5,7.0,7.5,10.4,2.4,0.2,3.3,3.4,27.1,,121,108
Adreian Payne,2015,23,TOT,NBA,PF,32,22,739,6.3,15.1,.414,0.1,0.6,.111,6.2,14.5,.427,2.1,3.2,.652,3.3,7.8,11.1,2.1,1.3,0.6,3.0,6.1,14.7,,88,112
Adreian Payne,2015,23,ATL,NBA,PF,3,0,19,5.4,18.8,.286,0.0,2.7,.000,5.4,16.1,.333,2.7,5.4,.500,2.7,8.1,10.8,0.0,2.7,0.0,0.0,10.8,13.4,,76,101
Adreian Payne,2015,23,MIN,NBA,PF,29,22,720,6.3,15.0,.418,0.1,0.6,.125,6.2,14.5,.429,2.0,3.1,.659,3.3,7.8,11.2,2.1,1.3,0.6,3.1,5.9,14.7,,89,112
Adreian Payne,2016,24,MIN,NBA,PF,52,2,486,5.5,15.0,.366,0.9,3.3,.281,4.6,11.7,.389,1.8,2.7,.654,2.1,9.4,11.5,3.0,1.7,1.1,3.7,8.0,13.7,,81,108
Adreian Payne,2017,25,MIN,NBA,PF,18,0,135,8.6,20.3,.426,1.1,5.6,.200,7.5,14.7,.513,5.3,7.1,.737,3.4,9.0,12.4,2.6,3.0,2.6,3.0,12.0,23.7,,103,105
Adreian Payne,2018,26,ORL,NBA,PF,5,0,43,8.0,11.4,.700,2.3,3.4,.667,5.7,8.0,.714,5.7,6.8,.833,2.3,8.0,10.2,0.0,2.3,0.0,2.3,6.8,23.9,,140,109
Cameron Payne,2016,21,OKC,NBA,PG,57,1,698,8.1,19.8,.410,2.6,7.9,.324,5.5,11.9,.467,1.4,1.7,.792,0.6,5.4,6.0,7.7,2.6,0.4,3.1,5.7,20.1,,104,105
Cameron Payne,2017,22,TOT,NBA,PG,31,0,462,6.9,20.7,.332,2.9,9.2,.314,4.0,11.5,.346,0.5,0.9,.625,0.3,4.8,5.1,5.9,1.5,0.4,3.1,5.6,17.1,,86,110
Cameron Payne,2017,22,OKC,NBA,PG,20,0,320,6.6,19.9,.331,2.5,8.0,.308,4.1,12.0,.346,0.6,0.6,1.000,0.3,4.4,4.8,6.1,1.5,0.6,2.5,5.8,16.3,,90,110
Cameron Payne,2017,22,CHI,NBA,PG,11,0,142,7.4,22.3,.333,3.9,12.1,.324,3.5,10.3,.345,0.4,1.4,.250,0.4,5.7,6.0,5.3,1.4,0.0,4.6,5.0,19.2,,80,110
Cameron Payne,2018,23,CHI,NBA,PG,25,14,582,7.3,18.0,.405,2.9,7.6,.385,4.4,10.4,.419,1.0,1.3,.750,1.5,4.3,5.8,9.5,2.2,0.8,3.0,3.7,18.5,,104,111
Cameron Payne,2019,24,TOT,NBA,PG,40,13,712,6.6,15.3,.430,1.7,5.8,.298,4.9,9.5,.511,2.3,2.8,.805,0.9,4.0,4.9,7.3,1.9,0.6,3.1,4.4,17.1,,103,115
Cameron Payne,2019,24,CHI,NBA,PG,31,12,536,6.2,15.2,.411,1.4,5.3,.271,4.8,9.9,.486,2.0,2.3,.880,0.9,3.9,4.8,7.5,1.8,0.5,3.1,4.4,15.9,,99,115
Cameron Payne,2019,24,CLE,NBA,PG,9,1,176,7.6,15.5,.491,2.5,7.1,.360,5.1,8.5,.600,3.1,4.5,.688,0.8,4.5,5.4,6.5,2.3,0.8,3.1,4.2,20.9,,114,116
Elfrid Payton,2015,20,ORL,NBA,PG,82,63,2489,6.2,14.5,.425,0.2,0.9,.262,6.0,13.7,.435,2.4,4.4,.551,2.2,5.0,7.2,11.0,2.9,0.4,4.2,4.0,15.0,,97,107
Elfrid Payton,2016,21,ORL,NBA,PG,73,69,2145,7.4,17.0,.436,0.7,2.1,.326,6.7,14.9,.451,2.6,4.4,.589,1.8,4.3,6.1,10.9,2.1,0.5,4.1,3.7,18.1,,100,108
Elfrid Payton,2017,22,ORL,NBA,PG,82,58,2412,8.8,18.7,.471,0.8,3.0,.274,8.0,15.7,.509,3.0,4.3,.692,1.8,6.1,8.0,10.9,1.8,0.8,3.7,3.6,21.5,,107,111
Elfrid Payton,2018,23,TOT,NBA,PG,63,63,1808,8.8,17.9,.493,0.8,2.5,.326,8.0,15.5,.520,2.9,4.5,.649,1.7,5.6,7.4,10.6,2.2,0.6,4.5,4.0,21.4,,105,111
Elfrid Payton,2018,23,ORL,NBA,PG,44,44,1257,9.3,17.8,.520,1.0,2.6,.373,8.3,15.2,.545,2.8,4.4,.632,1.8,4.9,6.8,10.7,2.5,0.6,4.4,3.8,22.3,,109,110
Elfrid Payton,2018,23,PHO,NBA,PG,19,19,551,7.9,18.2,.435,0.4,2.2,.200,7.5,16.0,.467,3.2,4.7,.685,1.5,7.2,8.7,10.3,1.7,0.5,4.7,4.3,19.5,,97,113
Elfrid Payton,2019,24,NOP,NBA,PG,42,42,1250,6.7,15.3,.434,1.2,3.9,.314,5.4,11.4,.476,2.0,2.8,.743,1.8,6.4,8.2,11.9,1.6,0.6,4.2,3.0,16.6,,106,113
Elfrid Payton,2020,25,NYK,NBA,PG,45,36,1246,7.5,17.2,.439,0.5,2.7,.203,7.0,14.5,.482,1.9,3.4,.570,2.0,6.3,8.3,12.6,2.7,0.7,3.8,3.5,17.5,,105,111
Gary Payton II,2017,24,MIL,NBA,PG,6,0,99,4.1,11.3,.364,0.5,4.6,.111,3.6,6.7,.538,1.5,2.6,.600,0.0,6.2,6.2,6.7,1.5,2.1,5.1,4.6,10.3,,74,109
Gary Payton II,2018,25,TOT,NBA,PG,23,6,221,6.6,16.3,.405,1.3,5.5,.240,5.3,10.8,.490,0.7,2.0,.333,2.9,6.8,9.7,4.6,1.5,0.7,1.5,6.6,15.2,,99,110
Gary Payton II,2018,25,MIL,NBA,PG,12,6,106,6.1,15.5,.394,0.9,5.6,.167,5.2,9.9,.524,0.9,1.4,.667,1.9,6.1,8.0,4.2,1.4,0.5,1.4,8.0,14.1,,97,112
Gary Payton II,2018,25,LAL,NBA,PG,11,0,115,7.1,17.1,.415,1.7,5.4,.308,5.4,11.6,.464,0.4,2.5,.167,3.7,7.5,11.2,5.0,1.7,0.8,1.7,5.4,16.2,,101,108
Gary Payton II,2019,26,WAS,NBA,PG,3,0,16,14.8,23.7,.625,3.0,5.9,.500,11.8,17.8,.667,0.0,0.0,,3.0,3.0,5.9,11.8,8.9,3.0,3.0,5.9,32.6,,135,97
Gary Payton II,2020,27,WAS,NBA,PG,29,17,432,5.2,12.5,.414,1.4,5.0,.283,3.8,7.6,.500,0.4,0.9,.500,2.8,5.8,8.6,5.2,3.6,0.8,2.2,5.8,12.2,,103,112
Norvel Pelle,2020,26,PHI,NBA,C,20,0,178,4.9,9.6,.514,0.0,0.0,,4.9,9.6,.514,1.6,3.3,.500,4.4,12.0,16.4,1.9,0.3,6.8,3.5,10.6,11.5,,96,101
London Perrantes,2018,23,CLE,NBA,PG,14,0,66,1.5,9.6,.154,0.0,2.2,.000,1.5,7.4,.200,2.2,3.7,.600,0.7,2.2,3.0,3.7,1.5,0.7,0.7,4.5,5.2,,68,115
Alec Peters,2018,22,PHO,NBA,PF,20,0,225,6.0,15.7,.378,3.8,12.3,.310,2.1,3.4,.625,1.7,2.1,.800,1.7,6.2,7.9,2.6,0.4,0.4,0.9,2.8,17.4,,111,116
Theo Pinson,2019,23,BRK,NBA,SG,18,0,211,5.6,16.5,.342,2.7,10.4,.261,2.9,6.1,.481,4.3,5.0,.864,0.9,7.2,8.1,4.7,1.4,0.0,4.1,3.4,18.3,,94,111
Theo Pinson,2020,24,BRK,NBA,SG,33,0,365,5.8,20.1,.290,1.9,10.4,.188,3.9,9.7,.400,1.9,2.1,.938,1.3,5.7,7.0,7.3,2.2,0.5,4.3,4.5,15.6,,81,108
Mason Plumlee,2014,23,BRK,NBA,C,70,22,1275,8.2,12.4,.659,0.0,0.1,.000,8.2,12.3,.666,5.0,8.0,.626,4.1,8.6,12.7,2.5,2.0,2.3,3.2,7.0,21.4,,121,104
Mason Plumlee,2015,24,BRK,NBA,C,82,45,1743,8.3,14.5,.573,0.0,0.1,.000,8.3,14.4,.576,4.7,9.4,.495,5.2,10.0,15.2,2.2,1.9,1.9,3.1,6.1,21.3,,109,103
Mason Plumlee,2016,25,POR,NBA,C,82,82,2084,6.4,12.4,.516,0.0,0.1,.000,6.4,12.3,.520,5.2,8.0,.642,4.8,10.2,15.1,5.4,1.6,2.0,3.7,6.1,18.0,,112,104
Mason Plumlee,2017,26,TOT,NBA,C,81,64,2148,7.7,14.3,.536,0.0,0.1,.000,7.7,14.2,.541,4.0,6.9,.580,3.9,10.0,13.9,6.5,1.6,2.1,3.1,5.2,19.4,,114,108
Mason Plumlee,2017,26,POR,NBA,C,54,54,1516,7.7,14.5,.532,0.0,0.2,.000,7.7,14.3,.538,4.2,7.3,.567,3.9,10.2,14.1,7.0,1.6,2.1,2.9,4.9,19.6,,116,107
Mason Plumlee,2017,26,DEN,NBA,C,27,10,632,7.6,14.0,.547,0.0,0.1,.000,7.6,13.9,.550,3.6,5.9,.618,3.9,9.5,13.4,5.4,1.5,2.2,3.6,5.9,18.9,,112,109
Mason Plumlee,2018,27,DEN,NBA,C,74,26,1439,7.6,12.7,.601,0.0,0.0,.000,7.6,12.6,.602,2.8,6.2,.458,4.5,9.2,13.8,4.9,1.7,2.8,3.5,6.3,18.1,,112,107
Mason Plumlee,2019,28,DEN,NBA,C,82,17,1731,7.4,12.5,.593,0.1,0.3,.200,7.4,12.3,.602,3.1,5.6,.561,4.7,10.2,14.9,6.9,1.9,2.2,3.6,7.2,18.1,,117,105
Mason Plumlee,2020,29,DEN,NBA,C,53,1,900,8.4,13.6,.617,0.0,0.2,.000,8.4,13.4,.627,4.1,7.6,.536,4.9,10.6,15.5,6.9,1.6,1.8,4.0,6.9,20.9,,117,106
Miles Plumlee,2013,24,IND,NBA,C,14,0,55,4.8,20.3,.238,0.0,0.0,,4.8,20.3,.238,2.9,3.9,.750,11.6,9.7,21.3,1.9,0.0,2.9,2.9,4.8,12.6,,82,100
Miles Plumlee,2014,25,PHO,NBA,C,80,79,1964,7.3,14.1,.517,0.0,0.0,,7.3,14.1,.517,1.9,3.4,.561,5.1,10.9,16.0,1.1,1.3,2.3,2.8,4.7,16.5,,104,104
Miles Plumlee,2015,26,TOT,NBA,C,73,28,1194,5.7,10.6,.535,0.0,0.0,,5.7,10.6,.535,0.9,1.9,.478,4.7,8.7,13.4,1.4,1.7,2.8,2.1,4.7,12.3,,107,103
Miles Plumlee,2015,26,PHO,NBA,C,54,28,1005,5.3,9.7,.549,0.0,0.0,,5.3,9.7,.549,0.9,1.9,.500,4.7,8.9,13.6,1.3,1.7,2.7,2.2,4.9,11.6,,108,103
Miles Plumlee,2015,26,MIL,NBA,C,19,0,189,7.8,15.9,.492,0.0,0.0,,7.8,15.9,.492,0.8,2.2,.375,4.6,7.8,12.4,1.9,1.6,3.0,1.6,3.2,16.5,,103,100
Miles Plumlee,2016,27,MIL,NBA,C,61,14,870,8.2,13.6,.601,0.0,0.0,,8.2,13.6,.601,2.0,3.5,.576,5.5,8.1,13.6,0.9,1.2,2.9,2.3,4.3,18.4,,115,107
Miles Plumlee,2017,28,TOT,NBA,C,45,12,484,4.6,9.6,.478,0.0,0.0,,4.6,9.6,.478,2.6,4.1,.641,4.0,6.0,9.9,2.2,1.9,1.4,3.1,7.6,11.8,,99,109
Miles Plumlee,2017,28,MIL,NBA,C,32,12,310,4.9,11.1,.441,0.0,0.0,,4.9,11.1,.441,3.6,5.7,.629,3.8,4.9,8.7,2.9,1.8,1.5,3.6,7.9,13.4,,95,110
Miles Plumlee,2017,28,CHO,NBA,C,13,0,174,4.0,6.9,.583,0.0,0.0,,4.0,6.9,.583,0.9,1.2,.750,4.3,7.8,12.1,0.9,2.0,1.2,2.3,7.2,8.9,,109,107
Miles Plumlee,2018,29,ATL,NBA,C,55,35,918,5.6,9.6,.583,0.0,0.0,,5.6,9.6,.583,1.4,3.2,.450,4.1,8.0,12.1,2.4,0.9,1.6,3.4,4.2,12.6,,102,111
Miles Plumlee,2019,30,ATL,NBA,C,18,0,173,8.5,12.8,.667,0.0,0.0,,8.5,12.8,.667,4.3,8.0,.533,4.3,6.1,10.4,4.5,1.6,1.1,2.7,3.7,21.4,,125,114
Vincent Poirier,2020,26,BOS,NBA,C,21,0,114,6.8,14.0,.485,0.4,0.8,.500,6.4,13.2,.484,2.5,3.0,.857,4.2,10.2,14.4,3.0,0.8,2.5,2.5,9.8,16.5,,111,105
Jakob Pöltl,2017,21,TOR,NBA,C,54,4,626,5.4,9.3,.583,0.0,0.0,,5.4,9.3,.583,2.5,4.6,.544,6.3,7.0,13.4,1.0,1.4,1.6,2.3,9.1,13.4,,118,108
Jakob Pöltl,2018,22,TOR,NBA,C,82,0,1524,8.2,12.4,.659,0.0,0.1,.500,8.2,12.4,.660,1.9,3.3,.594,5.3,7.4,12.7,1.8,1.3,3.2,2.7,6.9,18.3,,122,104
Jakob Pöltl,2019,23,SAS,NBA,C,77,24,1273,7.2,11.1,.645,0.0,0.0,,7.2,11.1,.645,1.9,3.5,.533,6.8,8.9,15.7,3.6,1.1,2.6,1.8,4.8,16.2,,133,108
Jakob Pöltl,2020,24,SAS,NBA,C,58,10,965,6.7,10.8,.619,0.0,0.0,,6.7,10.8,.619,1.8,3.7,.486,5.2,10.3,15.4,5.1,1.5,4.2,2.2,4.8,15.2,,125,108
Quincy Pondexter,2011,22,NOH,NBA,SF,66,6,734,5.4,13.3,.406,1.3,3.7,.360,4.1,9.6,.423,1.8,2.5,.706,1.7,4.8,6.5,2.1,1.3,0.7,1.2,4.6,13.9,,102,108
Quincy Pondexter,2012,23,MEM,NBA,SF,64,8,1002,5.7,12.6,.452,1.2,3.9,.301,4.5,8.8,.518,1.7,2.8,.623,2.9,3.7,6.6,1.4,1.4,0.3,1.6,4.7,14.3,,107,106
Quincy Pondexter,2013,24,MEM,NBA,SF,59,1,1243,5.6,13.1,.428,2.6,6.6,.395,3.0,6.4,.463,2.6,3.3,.787,1.9,3.9,5.8,2.7,1.5,0.3,1.8,4.1,16.4,,114,104
Quincy Pondexter,2014,25,MEM,NBA,SG,15,2,270,6.1,15.6,.392,2.2,6.7,.324,4.0,8.9,.444,4.2,5.1,.808,2.0,3.2,5.1,4.0,1.0,0.2,3.0,3.6,18.6,,104,110
Quincy Pondexter,2015,26,TOT,NBA,SF-SG,75,30,1793,5.5,13.1,.421,2.7,7.1,.373,2.8,5.9,.478,2.1,2.8,.740,1.6,4.2,5.7,2.7,0.6,0.7,1.5,4.4,15.7,,112,110
Quincy Pondexter,2015,26,MEM,NBA,SG,30,2,540,4.6,13.0,.356,1.6,7.1,.233,3.0,6.0,.500,2.0,2.9,.700,1.9,3.6,5.5,2.7,0.5,0.5,1.0,4.5,13.0,,101,108
Quincy Pondexter,2015,26,NOP,NBA,SF,45,28,1253,5.9,13.1,.449,3.1,7.2,.433,2.8,5.9,.468,2.1,2.8,.758,1.4,4.4,5.8,2.8,0.6,0.8,1.7,4.3,16.9,,116,112
Quincy Pondexter,2018,29,CHI,NBA,SF,23,1,196,3.5,12.2,.286,0.7,5.5,.136,2.7,6.7,.407,3.5,4.2,.824,2.0,4.7,6.7,2.2,2.0,0.5,2.7,6.0,11.2,,81,111
Quincy Pondexter,2019,30,SAS,NBA,SF,53,0,292,4.9,9.7,.500,1.0,3.0,.333,3.8,6.7,.575,5.7,7.0,.810,1.3,6.4,7.7,4.0,1.8,0.2,2.2,4.0,16.4,,123,111
Shamorie Ponds,2020,21,TOR,NBA,PG,4,0,11,13.0,21.7,.600,4.3,8.7,.500,8.7,13.0,.667,8.7,8.7,1.000,0.0,4.3,4.3,8.7,0.0,4.3,0.0,8.7,39.0,,164,107
Jordan Poole,2020,20,GSW,NBA,SG,57,14,1274,6.3,18.9,.333,2.8,10.0,.279,3.5,8.9,.392,3.6,4.5,.798,0.3,4.1,4.4,5.0,1.3,0.4,2.8,3.5,18.9,,91,117
Kevin Porter Jr.,2020,19,CLE,NBA,SF,50,3,1162,7.8,17.6,.442,2.2,6.6,.335,5.6,11.0,.506,3.1,4.2,.723,0.9,5.9,6.8,4.6,1.9,0.6,3.9,5.7,20.9,,99,115
Michael Porter Jr.,2020,21,DEN,NBA,PF,48,1,670,10.4,21.0,.495,3.2,7.5,.422,7.2,13.5,.536,2.4,3.2,.767,3.9,10.8,14.7,2.6,1.5,1.4,2.6,5.5,26.4,,114,107
Otto Porter,2014,20,WAS,NBA,SF,37,0,319,5.3,14.7,.363,0.6,3.4,.190,4.7,11.3,.414,1.3,1.9,.667,3.4,5.8,9.2,1.6,1.3,0.2,2.3,4.2,12.6,,86,107
Otto Porter,2015,21,WAS,NBA,SF,74,13,1432,6.3,14.0,.450,1.3,3.7,.337,5.0,10.3,.491,2.1,2.8,.734,2.5,5.4,7.9,2.3,1.6,1.1,1.9,3.5,15.9,,105,104
Otto Porter,2016,22,WAS,NBA,SF,75,73,2276,7.3,15.4,.473,2.1,5.7,.367,5.2,9.6,.536,2.0,2.7,.754,2.1,6.3,8.4,2.6,2.2,0.7,1.5,3.5,18.7,,112,105
Otto Porter,2017,23,WAS,NBA,SF,80,80,2605,7.8,15.2,.516,2.8,6.5,.434,5.0,8.7,.576,1.9,2.3,.832,2.2,7.5,9.7,2.3,2.2,0.8,0.8,3.7,20.3,,129,108
Otto Porter,2018,24,WAS,NBA,SF,77,77,2432,9.1,18.1,.503,2.8,6.4,.441,6.3,11.7,.537,2.2,2.6,.828,2.1,7.9,10.0,3.2,2.4,0.8,1.5,3.1,23.2,,120,107
Otto Porter,2019,25,TOT,NBA,SF,56,43,1683,8.5,18.2,.465,2.9,7.3,.406,5.5,11.0,.504,2.2,2.7,.813,1.5,7.4,8.9,3.4,2.3,0.9,1.8,3.1,22.1,,111,112
Otto Porter,2019,25,WAS,NBA,SF,41,28,1191,8.0,17.6,.457,2.6,7.0,.369,5.4,10.6,.515,1.9,2.5,.766,1.6,7.6,9.2,3.2,2.5,0.9,1.6,3.1,20.6,,110,111
Otto Porter,2019,25,CHI,NBA,SF,15,15,492,9.6,19.8,.483,3.8,7.9,.488,5.7,11.9,.479,2.9,3.2,.906,1.4,6.8,8.2,3.9,1.8,0.9,2.5,2.9,25.8,,115,113
Otto Porter,2020,26,CHI,NBA,SF,14,9,331,9.0,20.4,.443,3.5,9.0,.387,5.5,11.4,.487,2.8,3.9,.704,1.9,5.1,7.0,3.6,2.2,0.9,1.6,4.5,24.3,,112,110
Bobby Portis,2016,20,CHI,NBA,PF,62,4,1102,8.5,19.8,.427,0.7,2.4,.308,7.7,17.5,.443,2.2,3.0,.727,5.6,9.7,15.3,2.4,1.1,1.0,2.5,4.5,19.8,,100,106
Bobby Portis,2017,21,CHI,NBA,PF,64,13,1000,9.2,18.9,.488,1.6,4.8,.333,7.6,14.1,.541,2.0,3.0,.661,3.8,11.1,14.9,1.8,0.8,0.6,1.9,4.7,22.0,,110,107
Bobby Portis,2018,22,CHI,NBA,PF,73,4,1643,11.4,24.1,.471,2.4,6.6,.359,9.0,17.5,.514,3.6,4.6,.769,4.7,10.1,14.8,3.7,1.5,0.7,3.1,3.9,28.6,,108,110
Bobby Portis,2019,23,TOT,NBA,PF,50,28,1299,10.3,23.1,.444,2.8,7.0,.393,7.5,16.1,.467,2.8,3.6,.794,4.0,10.8,14.8,2.7,1.3,0.7,2.7,5.3,26.1,,104,112
Bobby Portis,2019,23,CHI,NBA,PF,22,6,531,11.1,24.8,.450,2.5,6.6,.375,8.7,18.2,.477,3.6,4.6,.780,4.2,10.5,14.7,2.6,1.0,0.7,2.6,5.6,28.3,,105,113
Bobby Portis,2019,23,WAS,NBA,PF,28,22,768,9.7,22.0,.440,3.0,7.3,.403,6.7,14.7,.458,2.3,2.9,.809,3.9,11.0,14.9,2.7,1.5,0.7,2.8,5.2,24.7,,104,112
Bobby Portis,2020,24,NYK,NBA,C,66,5,1393,9.3,20.6,.450,2.3,6.5,.358,6.9,14.1,.493,2.5,3.3,.763,2.8,9.0,11.8,3.4,1.1,0.6,2.6,3.8,23.3,,107,113
Kristaps Porziņģis,2016,20,NYK,NBA,PF,72,72,2047,9.4,22.2,.421,2.0,6.1,.333,7.3,16.1,.454,5.0,6.0,.838,3.3,9.9,13.2,2.4,1.3,3.4,3.0,5.1,25.8,,103,103
Kristaps Porziņģis,2017,21,NYK,NBA,PF,66,65,2164,10.2,22.8,.450,2.6,7.3,.357,7.6,15.5,.493,4.6,5.8,.786,2.6,8.4,11.0,2.2,1.1,3.0,2.7,5.6,27.6,,108,109
Kristaps Porziņģis,2018,22,NYK,NBA,PF,48,48,1553,12.4,28.4,.439,2.9,7.3,.395,9.6,21.1,.454,7.0,8.8,.793,2.0,8.1,10.1,1.8,1.1,3.7,3.0,4.5,34.7,,105,108
Kristaps Porziņģis,2020,24,DAL,NBA,PF,51,51,1597,10.3,24.5,.420,3.8,10.9,.349,6.5,13.6,.477,5.4,6.9,.776,2.7,11.9,14.6,2.7,1.1,3.2,2.5,4.8,29.7,,109,106
Dwight Powell,2015,23,TOT,NBA,PF,29,0,236,6.6,14.3,.463,0.6,2.4,.273,6.0,12.0,.500,5.3,7.1,.758,3.8,6.8,10.7,1.9,1.9,1.3,2.4,8.5,19.2,,111,105
Dwight Powell,2015,23,BOS,NBA,PF,5,0,9,22.3,27.8,.800,0.0,0.0,,22.3,27.8,.800,5.6,11.1,.500,0.0,5.6,5.6,0.0,11.1,0.0,11.1,5.6,50.1,,94,86
Dwight Powell,2015,23,DAL,NBA,PF,24,0,227,6.0,13.8,.435,0.7,2.4,.273,5.3,11.3,.471,5.3,6.9,.774,4.0,6.9,10.9,2.0,1.6,1.3,2.0,8.7,18.0,,112,106
Dwight Powell,2016,24,DAL,NBA,PF,69,2,992,7.5,15.2,.493,0.1,0.8,.125,7.4,14.4,.514,5.4,7.3,.739,4.3,9.7,14.0,2.3,1.8,1.2,2.1,6.1,20.5,,114,104
Dwight Powell,2017,25,DAL,NBA,C,77,3,1333,7.6,14.7,.515,0.8,2.9,.284,6.8,11.8,.571,4.2,5.5,.759,3.6,8.3,11.9,1.9,2.4,1.5,1.3,5.3,20.1,,120,105
Dwight Powell,2018,26,DAL,NBA,C,79,25,1672,7.7,12.9,.593,0.8,2.5,.333,6.8,10.4,.656,4.0,5.6,.719,4.1,9.3,13.3,2.7,2.0,1.0,1.8,5.6,20.1,,129,107
Dwight Powell,2019,27,DAL,NBA,C,77,22,1662,8.5,14.2,.597,1.1,3.7,.307,7.3,10.5,.699,5.7,7.4,.772,4.1,7.9,12.0,3.3,1.3,1.5,2.0,5.9,23.8,,135,110
Dwight Powell,2020,28,DAL,NBA,C,40,37,1061,6.7,10.5,.638,0.5,1.8,.256,6.2,8.7,.716,3.4,5.1,.667,3.4,6.9,10.4,2.7,1.6,1.0,1.6,4.7,17.2,,134,110
Norman Powell,2016,22,TOR,NBA,SG,49,24,725,6.9,16.3,.424,2.6,6.3,.404,4.3,10.0,.436,3.1,3.8,.811,1.1,6.8,7.9,3.4,2.1,0.7,2.3,4.2,19.5,,107,105
Norman Powell,2017,23,TOR,NBA,SG,76,18,1368,8.4,18.7,.449,2.1,6.4,.324,6.3,12.3,.514,4.7,5.9,.792,1.0,5.3,6.3,3.0,1.9,0.5,2.6,4.7,23.6,,109,109
Norman Powell,2018,24,TOR,NBA,SG,70,18,1062,7.0,17.4,.401,2.5,8.6,.285,4.5,8.7,.516,1.5,1.8,.821,0.6,4.9,5.5,4.1,1.7,0.7,3.1,5.2,17.9,,94,107
Norman Powell,2019,25,TOR,NBA,SG,60,3,1126,8.2,17.0,.483,2.9,7.2,.400,5.3,9.8,.543,2.6,3.2,.827,0.7,5.2,5.9,3.9,1.7,0.6,2.8,4.1,22.0,,110,109
Norman Powell,2020,26,TOR,NBA,SG,44,23,1269,9.7,19.4,.502,3.5,8.9,.398,6.2,10.5,.589,4.1,4.9,.838,0.9,5.2,6.1,2.9,2.1,0.6,2.4,3.5,27.1,,117,106
Alex Poythress,2017,23,PHI,NBA,PF,6,1,157,7.8,16.8,.463,1.9,5.9,.316,5.9,10.9,.543,2.5,3.1,.800,3.4,5.6,9.0,1.6,0.9,0.6,0.9,4.3,19.9,,115,112
Alex Poythress,2018,24,IND,NBA,PF,25,0,104,5.3,12.5,.423,1.9,5.3,.364,3.4,7.2,.467,0.0,0.0,,3.4,4.8,8.2,1.0,1.4,0.5,1.0,7.7,12.5,,108,110
Alex Poythress,2019,25,ATL,NBA,PF,21,1,305,6.1,12.3,.494,1.4,3.5,.391,4.7,8.8,.534,2.7,4.4,.621,4.4,7.1,11.5,2.6,0.6,1.5,2.0,7.1,16.2,,117,115
Jacob Pullen,2018,28,PHI,NBA,PG,3,0,6,8.0,16.0,.500,0.0,8.0,.000,8.0,8.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,,60,114
Rodney Purvis,2018,23,ORL,NBA,SG,16,2,290,5.9,18.1,.327,2.2,8.8,.250,3.7,9.3,.400,2.2,2.5,.867,0.2,4.4,4.6,2.9,0.5,0.5,1.7,4.4,16.2,,86,115
Zhou Qi,2018,22,HOU,NBA,C,18,0,124,2.4,12.7,.188,0.8,7.5,.105,1.6,5.2,.308,3.2,4.8,.667,2.4,6.3,8.7,0.8,0.8,5.6,4.0,5.6,8.7,,61,102
Zhou Qi,2019,23,HOU,NBA,PF,1,0,1,49.1,49.1,1.000,0.0,0.0,,49.1,49.1,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,,200,120
Tim Quarterman,2017,22,POR,NBA,SG,16,0,80,8.1,18.0,.448,3.1,8.1,.385,5.0,9.9,.500,0.0,1.9,.000,2.5,6.2,8.7,6.8,1.2,1.9,6.8,3.7,19.2,,88,111
Tim Quarterman,2018,23,HOU,NBA,SG,3,0,13,3.8,11.4,.333,0.0,7.6,.000,3.8,3.8,1.000,7.6,7.6,1.000,0.0,11.4,11.4,3.8,0.0,0.0,7.6,3.8,15.1,,78,109
Ivan Rabb,2018,20,MEM,NBA,PF,36,5,516,8.4,14.9,.566,0.0,0.0,,8.4,14.9,.566,2.8,3.5,.806,5.2,10.3,15.5,3.1,1.2,1.3,3.4,5.4,19.7,,112,110
Ivan Rabb,2019,21,MEM,NBA,PF,49,13,721,8.0,14.6,.547,0.2,1.0,.200,7.8,13.6,.574,3.4,4.8,.710,4.8,9.4,14.2,3.7,1.2,1.0,2.4,6.2,19.6,,117,109
Chasson Randle,2017,23,TOT,NBA,PG,26,0,299,6.6,16.3,.408,2.7,7.8,.340,4.0,8.5,.471,6.8,7.1,.953,1.0,4.3,5.3,5.6,1.5,0.3,3.2,6.5,22.8,,115,113
Chasson Randle,2017,23,PHI,NBA,PG,8,0,74,7.9,17.1,.462,4.0,9.9,.400,4.0,7.2,.545,7.9,7.9,1.000,0.0,3.3,3.3,4.0,2.0,0.7,2.0,7.2,27.7,,130,111
Chasson Randle,2017,23,NYK,NBA,PG,18,0,225,6.2,16.0,.389,2.2,7.1,.313,4.0,8.9,.450,6.4,6.9,.935,1.3,4.7,6.0,6.2,1.3,0.2,3.6,6.2,21.1,,110,114
