T.J. Warren,T.J. Warren,Indiana Pacers,2021,"$12,690,000"
P.J. Washington,P.J. Washington,Charlotte Hornets,2019,"$3,831,840"
P.J. Washington,P.J. Washington,Charlotte Hornets,2020,"$4,023,600"
P.J. Washington,P.J. Washington,Charlotte Hornets,2021,"$4,215,120"
P.J. Washington,P.J. Washington,Charlotte Hornets,2022,"$5,808,435"
Paul Watson,Paul Watson,Atlanta Hawks,2019,"$50,752"
Russell Westbrook,Russell Westbrook,Houston Rockets,2019,"$38,178,000"
Russell Westbrook,Russell Westbrook,Houston Rockets,2020,"$41,006,000"
Russell Westbrook,Russell Westbrook,Houston Rockets,2021,"$43,848,000"
Russell Westbrook,Russell Westbrook,Houston Rockets,2022,"$46,662,000"
Coby White,Coby White,Chicago Bulls,2019,"$5,307,120"
Coby White,Coby White,Chicago Bulls,2020,"$5,572,680"
Coby White,Coby White,Chicago Bulls,2021,"$5,837,760"
Coby White,Coby White,Chicago Bulls,2022,"$7,413,955"
Derrick White,Derrick White,San Antonio Spurs,2019,"$1,948,080"
Derrick White,Derrick White,San Antonio Spurs,2020,"$3,516,284"
Hassan Whiteside,Hassan Whiteside,Portland Trail Blazers,2019,"$27,093,018"
Andrew Wiggins,Andrew Wiggins,Golden State Warriors,2019,"$27,504,630"
Andrew Wiggins,Andrew Wiggins,Golden State Warriors,2020,"$29,542,010"
Andrew Wiggins,Andrew Wiggins,Golden State Warriors,2021,"$31,579,390"
Andrew Wiggins,Andrew Wiggins,Golden State Warriors,2022,"$33,616,770"
Grant Williams,Grant Williams,Boston Celtics,2019,"$2,379,840"
Grant Williams,Grant Williams,Boston Celtics,2020,"$2,498,760"
Grant Williams,Grant Williams,Boston Celtics,2021,"$2,617,800"
Grant Williams,Grant Williams,Boston Celtics,2022,"$4,306,281"
Johnathan Williams,Johnathan Williams,Washington Wizards,2019,"$106,181"
Kenrich Williams,Kenrich Williams,New Orleans Pelicans,2019,"$1,416,852"
Lou Williams,Lou Williams,Los Angeles Clippers,2019,"$8,000,000"
Lou Williams,Lou Williams,Los Angeles Clippers,2020,"$8,000,000"
Marvin Williams,Marvin Williams,Charlotte Hornets,2019,"$15,006,250"
Robert Williams,Robert Williams,Boston Celtics,2019,"$1,937,520"
Robert Williams,Robert Williams,Boston Celtics,2020,"$2,029,920"
Robert Williams,Robert Williams,Boston Celtics,2021,"$3,661,976"
Troy Williams,Troy Williams,Houston Rockets,2019,"$122,741"
Troy Williams,Troy Williams,Houston Rockets,2020,"$122,741"
Troy Williams,Troy Williams,Houston Rockets,2021,"$122,741"
Troy Williams,Troy Williams,Houston Rockets,2022,"$122,741"
Nigel Williams-Goss,Nigel Williams-Goss,Utah Jazz,2019,"$1,500,000"
Nigel Williams-Goss,Nigel Williams-Goss,Utah Jazz,2020,"$1,517,981"
Nigel Williams-Goss,Nigel Williams-Goss,Utah Jazz,2021,"$1,782,621"
Zion Williamson,Zion Williamson,New Orleans Pelicans,2019,"$9,757,440"
Zion Williamson,Zion Williamson,New Orleans Pelicans,2020,"$10,245,480"
Zion Williamson,Zion Williamson,New Orleans Pelicans,2021,"$10,733,400"
Zion Williamson,Zion Williamson,New Orleans Pelicans,2022,"$13,534,817"
D.J. Wilson,D.J. Wilson,Milwaukee Bucks,2019,"$2,961,120"
D.J. Wilson,D.J. Wilson,Milwaukee Bucks,2020,"$4,548,280"
Justise Winslow,Justise Winslow,Memphis Grizzlies,2019,"$13,000,000"
Justise Winslow,Justise Winslow,Memphis Grizzlies,2020,"$13,000,000"
Justise Winslow,Justise Winslow,Memphis Grizzlies,2021,"$13,000,000"
Christian Wood,Christian Wood,Detroit Pistons,2019,"$1,645,357"
Delon Wright,Delon Wright,Dallas Mavericks,2019,"$9,473,684"
Delon Wright,Delon Wright,Dallas Mavericks,2020,"$9,000,000"
Delon Wright,Delon Wright,Dallas Mavericks,2021,"$8,526,316"
Guerschon Yabusele,Guerschon Yabusele,Boston Celtics,2019,"$3,117,240"
Thaddeus Young,Thaddeus Young,Chicago Bulls,2019,"$12,900,000"
Thaddeus Young,Thaddeus Young,Chicago Bulls,2020,"$13,545,000"
Thaddeus Young,Thaddeus Young,Chicago Bulls,2021,"$14,190,000"
Trae Young,Trae Young,Atlanta Hawks,2019,"$6,273,000"
Trae Young,Trae Young,Atlanta Hawks,2020,"$6,571,800"
Trae Young,Trae Young,Atlanta Hawks,2021,"$8,326,471"
Cody Zeller,Cody Zeller,Charlotte Hornets,2019,"$14,471,910"
Cody Zeller,Cody Zeller,Charlotte Hornets,2020,"$15,415,730"
Ante Žižić,Ante Žižić,Cleveland Cavaliers,2019,"$2,281,800"
Ivica Zubac,Ivica Zubac,Los Angeles Clippers,2019,"$6,481,482"
Ivica Zubac,Ivica Zubac,Los Angeles Clippers,2020,"$7,000,000"
Ivica Zubac,Ivica Zubac,Los Angeles Clippers,2021,"$7,518,518"
Ivica Zubac,Ivica Zubac,Los Angeles Clippers,2022,"$7,518,518"
