Dennis Schröder,totals.2019,25,OKC,NBA,PG,5,0,151,25,55,0.455,6,20,0.3,19,35,0.543,0.509,13,18,0.722,2,14,16,17,4,0,6,11,69
Mike Scott,totals.2013,24,ATL,NBA,PF,4,0,20,5,10,0.5,0,1,0,5,9,0.556,0.5,3,4,0.75,1,6,7,1,0,0,0,2,13
Mike Scott,totals.2014,25,ATL,NBA,PF,7,0,146,23,63,0.365,10,31,0.323,13,32,0.406,0.444,10,14,0.714,3,15,18,3,1,0,2,11,66
Mike Scott,totals.2015,26,ATL,NBA,PF,11,0,172,21,55,0.382,4,26,0.154,17,29,0.586,0.418,4,4,1,16,30,46,5,5,0,7,16,50
Mike Scott,totals.2016,27,ATL,NBA,PF,10,0,161,25,40,0.625,8,16,0.5,17,24,0.708,0.725,7,8,0.875,5,27,32,5,3,3,8,20,65
Mike Scott,totals.2018,29,WAS,NBA,PF,6,0,126,26,41,0.634,7,11,0.636,19,30,0.633,0.72,6,6,1,6,15,21,4,2,1,5,10,65
Mike Scott,totals.2019,30,PHI,NBA,PF,10,0,193,21,47,0.447,12,34,0.353,9,13,0.692,0.574,2,2,1,4,30,34,5,3,0,7,22,56
Thabo Sefolosha,totals.2007,22,CHI,NBA,SG,9,0,99,10,26,0.385,3,8,0.375,7,18,0.389,0.442,7,12,0.583,4,13,17,7,2,0,7,11,30
Thabo Sefolosha,totals.2010,25,OKC,NBA,SG,6,6,127,8,27,0.296,3,13,0.231,5,14,0.357,0.352,8,9,0.889,3,15,18,7,5,6,2,15,27
Thabo Sefolosha,totals.2011,26,OKC,NBA,SG,17,17,344,31,67,0.463,4,26,0.154,27,41,0.659,0.493,13,13,1,12,41,53,12,16,5,15,24,79
Thabo Sefolosha,totals.2012,27,OKC,NBA,SG,20,20,446,41,102,0.402,16,49,0.327,25,53,0.472,0.48,8,9,0.889,11,42,53,26,30,9,11,44,106
Thabo Sefolosha,totals.2013,28,OKC,NBA,SG,11,11,300,21,61,0.344,12,38,0.316,9,23,0.391,0.443,9,11,0.818,13,36,49,23,12,5,8,26,63
Thabo Sefolosha,totals.2014,29,OKC,NBA,SG,15,13,236,23,55,0.418,6,23,0.261,17,32,0.531,0.473,4,5,0.8,7,24,31,10,10,0,7,10,56
Thabo Sefolosha,totals.2016,31,ATL,NBA,SF,10,2,203,22,46,0.478,7,19,0.368,15,27,0.556,0.554,8,15,0.533,8,33,41,17,10,6,10,17,59
Thabo Sefolosha,totals.2017,32,ATL,NBA,SF,4,0,9,0,1,0,0,0,,0,1,0,0,1,4,0.25,0,0,0,0,0,0,0,1,1
Thabo Sefolosha,totals.2019,34,UTA,NBA,SF,4,0,42,2,14,0.143,1,8,0.125,1,6,0.167,0.179,0,0,,1,7,8,2,0,0,1,3,5
Wayne Selden,totals.2017,22,MEM,NBA,SG,6,2,106,9,26,0.346,2,11,0.182,7,15,0.467,0.385,3,4,0.75,3,6,9,7,1,1,2,8,23
Kevin Séraphin,totals.2014,24,WAS,NBA,C,4,0,6,0,3,0,0,0,,0,3,0,0,0,0,,1,1,2,0,0,0,1,1,0
Kevin Séraphin,totals.2015,25,WAS,NBA,C,6,0,72,15,31,0.484,0,0,,15,31,0.484,0.484,3,6,0.5,3,16,19,2,2,1,4,10,33
Kevin Séraphin,totals.2017,27,IND,NBA,PF,4,0,59,12,26,0.462,0,0,,12,26,0.462,0.462,5,7,0.714,8,6,14,4,0,2,4,10,29
Ramon Sessions,totals.2012,25,LAL,NBA,PG,12,12,380,43,114,0.377,4,25,0.16,39,89,0.438,0.395,26,35,0.743,3,33,36,43,4,1,22,27,116
Ramon Sessions,totals.2015,28,WAS,NBA,PG,10,3,218,26,70,0.371,10,25,0.4,16,45,0.356,0.443,13,19,0.684,2,22,24,23,4,1,10,14,75
Landry Shamet,totals.2019,21,LAC,NBA,SG,6,6,174,13,38,0.342,10,31,0.323,3,7,0.429,0.474,10,10,1,1,11,12,10,6,0,7,15,46
Iman Shumpert,totals.2012,21,NYK,NBA,PG,1,1,19,0,2,0,0,1,0,0,1,0,0,0,0,,0,1,1,0,1,0,1,2,0
Iman Shumpert,totals.2013,22,NYK,NBA,SG,12,12,337,41,100,0.41,18,42,0.429,23,58,0.397,0.5,12,14,0.857,18,54,72,16,13,3,14,36,112
Iman Shumpert,totals.2015,24,CLE,NBA,SG,20,16,695,59,164,0.36,33,93,0.355,26,71,0.366,0.46,30,40,0.75,23,75,98,23,25,16,13,50,181
Iman Shumpert,totals.2016,25,CLE,NBA,SG,21,0,367,25,60,0.417,13,34,0.382,12,26,0.462,0.525,7,11,0.636,10,37,47,17,10,3,13,36,70
Iman Shumpert,totals.2017,26,CLE,NBA,SG,17,0,275,25,60,0.417,10,26,0.385,15,34,0.441,0.5,14,17,0.824,6,41,47,16,10,3,6,32,74
Iman Shumpert,totals.2019,28,HOU,NBA,SG,8,0,109,10,26,0.385,8,22,0.364,2,4,0.5,0.538,1,4,0.25,1,11,12,2,1,0,3,10,29
Pascal Siakam,totals.2017,22,TOR,NBA,PF,2,0,10,0,2,0,0,0,,0,2,0,0,0,0,,2,1,3,1,1,0,0,1,0
Pascal Siakam,totals.2018,23,TOR,NBA,PF,10,0,179,25,41,0.61,3,4,0.75,22,37,0.595,0.646,13,20,0.65,9,27,36,8,1,6,7,27,66
Pascal Siakam,totals.2019,24,TOR,NBA,PF,24,24,891,180,383,0.47,29,104,0.279,151,279,0.541,0.508,66,87,0.759,40,131,171,66,25,17,33,67,455
Xavier Silas,totals.2012,24,PHI,NBA,SG,2,0,4,1,1,1,0,0,,1,1,1,1,0,0,,1,1,2,0,0,0,0,0,2
Ben Simmons,totals.2018,21,PHI,NBA,PG,10,10,369,61,125,0.488,0,1,0,61,124,0.492,0.488,41,58,0.707,16,78,94,77,17,8,44,34,163
Ben Simmons,totals.2019,22,PHI,NBA,PG,12,12,421,72,116,0.621,0,0,,72,116,0.621,0.621,23,40,0.575,24,61,85,72,15,12,32,45,167
Jonathon Simmons,totals.2016,26,SAS,NBA,SG,3,0,26,4,10,0.4,2,3,0.667,2,7,0.286,0.5,1,2,0.5,3,1,4,2,2,0,1,4,11
Jonathon Simmons,totals.2017,27,SAS,NBA,SG,15,4,306,62,136,0.456,13,37,0.351,49,99,0.495,0.504,21,31,0.677,9,19,28,29,9,2,11,30,158
Jonathon Simmons,totals.2019,29,PHI,NBA,SF,7,0,52,10,30,0.333,2,10,0.2,8,20,0.4,0.367,3,4,0.75,2,7,9,2,1,0,6,2,25
Anfernee Simons,totals.2019,19,POR,NBA,SG,5,0,12,0,7,0,0,2,0,0,5,0,0,4,5,0.8,0,0,0,0,1,0,0,2,4
Kyle Singler,totals.2016,27,OKC,NBA,SF,6,0,51,3,9,0.333,2,4,0.5,1,5,0.2,0.444,0,2,0,1,6,7,0,1,0,0,4,8
Kyle Singler,totals.2017,28,OKC,NBA,SF,1,0,10,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,0,2,0
Marcus Smart,totals.2015,20,BOS,NBA,PG,4,3,90,14,29,0.483,3,13,0.231,11,16,0.688,0.534,8,15,0.533,5,6,11,5,1,1,4,12,39
Marcus Smart,totals.2016,21,BOS,NBA,PG,6,1,193,22,60,0.367,11,32,0.344,11,28,0.393,0.458,17,21,0.81,8,19,27,18,10,5,15,17,72
Marcus Smart,totals.2017,22,BOS,NBA,SG,18,3,538,47,134,0.351,29,73,0.397,18,61,0.295,0.459,32,50,0.64,23,62,85,85,27,16,38,51,155
Marcus Smart,totals.2018,23,BOS,NBA,SG,15,4,449,48,143,0.336,15,68,0.221,33,75,0.44,0.388,36,49,0.735,14,42,56,80,26,10,36,44,147
Marcus Smart,totals.2019,24,BOS,NBA,SG,2,0,32,1,11,0.091,1,11,0.091,0,0,,0.136,4,6,0.667,4,0,4,4,3,0,3,3,7
Ish Smith,totals.2011,22,MEM,NBA,PG,5,0,10,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,0,2,2,2,1,0,1,1,4
Ish Smith,totals.2012,23,ORL,NBA,PG,1,0,5,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,1,0,0,0
Ish Smith,totals.2013,24,MIL,NBA,PG,4,0,11,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,3,0,0,1,1,0
Ish Smith,totals.2019,30,DET,NBA,PG,4,0,81,10,38,0.263,1,7,0.143,9,31,0.29,0.276,3,4,0.75,1,10,11,14,3,1,4,8,24
J.R. Smith,totals.2007,21,DEN,NBA,SG,4,0,47,6,22,0.273,0,12,0,6,10,0.6,0.273,6,6,1,1,8,9,2,4,1,3,6,18
J.R. Smith,totals.2008,22,DEN,NBA,SG,4,0,108,23,43,0.535,7,22,0.318,16,21,0.762,0.616,20,24,0.833,1,6,7,7,4,0,5,12,73
J.R. Smith,totals.2009,23,DEN,NBA,SG,16,0,435,88,194,0.454,38,106,0.358,50,88,0.568,0.552,25,46,0.543,11,42,53,45,17,4,26,51,239
J.R. Smith,totals.2010,24,DEN,NBA,SG,6,0,159,21,57,0.368,11,31,0.355,10,26,0.385,0.465,14,16,0.875,5,18,23,10,4,2,6,17,67
J.R. Smith,totals.2011,25,DEN,NBA,SF,5,0,76,16,45,0.356,9,21,0.429,7,24,0.292,0.456,8,11,0.727,1,9,10,5,2,0,8,8,49
J.R. Smith,totals.2012,26,NYK,NBA,SG,5,0,175,24,76,0.316,5,28,0.179,19,48,0.396,0.349,8,8,1,2,11,13,11,6,1,11,19,61
J.R. Smith,totals.2013,27,NYK,NBA,SG,11,0,351,54,163,0.331,18,66,0.273,36,97,0.371,0.387,31,43,0.721,6,46,52,15,11,5,20,27,157
J.R. Smith,totals.2015,29,CLE,NBA,SG,18,4,560,83,206,0.403,51,142,0.359,32,64,0.5,0.527,14,20,0.7,9,76,85,22,17,10,15,54,231
J.R. Smith,totals.2016,30,CLE,NBA,SG,21,21,730,82,188,0.436,65,151,0.43,17,37,0.459,0.609,13,21,0.619,7,60,67,29,26,5,11,55,242
J.R. Smith,totals.2017,31,CLE,NBA,SG,18,18,487,50,99,0.505,40,80,0.5,10,19,0.526,0.707,5,11,0.455,5,37,42,13,13,6,12,41,145
J.R. Smith,totals.2018,32,CLE,NBA,SG,22,21,706,65,187,0.348,44,120,0.367,21,67,0.313,0.465,17,22,0.773,10,50,60,25,21,4,19,54,191
Jason Smith,totals.2008,21,PHI,NBA,PF,6,0,82,8,18,0.444,0,1,0,8,17,0.471,0.444,4,4,1,4,11,15,3,1,5,2,5,20
Jason Smith,totals.2011,24,NOH,NBA,C,6,0,58,7,15,0.467,0,0,,7,15,0.467,0.467,0,0,,1,6,7,1,2,0,0,11,14
Jason Smith,totals.2017,30,WAS,NBA,C,13,0,157,19,39,0.487,3,10,0.3,16,29,0.552,0.526,10,14,0.714,10,19,29,4,2,7,10,30,51
Jason Smith,totals.2018,31,WAS,NBA,C,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Zhaire Smith,totals.2019,19,PHI,NBA,SG,2,0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,0,0,0,0
