Andre Iguodala,pbp.2011,27,PHI,NBA,SF,5,182,,1%,95%,4%,,-5.3,12.8,9,2,8,2,7,1,76,0,1
Andre Iguodala,pbp.2012,28,PHI,NBA,SF,13,505,,62%,38%,1%,,0.5,7.6,12,4,16,2,23,1,105,3,8
Andre Iguodala,pbp.2013,29,DEN,NBA,SG,6,243,1%,70%,30%,,,-1.5,21.6,8,5,1,3,10,2,71,0,4
Andre Iguodala,pbp.2014,30,GSW,NBA,SF,7,248,,11%,89%,,,-6.2,-10.3,8,6,9,2,11,4,77,2,3
Andre Iguodala,pbp.2015,31,GSW,NBA,SF,21,635,,1%,89%,10%,,6.1,-6,12,2,20,0,24,5,169,7,3
Andre Iguodala,pbp.2016,32,GSW,NBA,SF,24,767,,3%,89%,9%,,4.2,-1.5,15,3,19,3,22,6,217,3,7
Andre Iguodala,pbp.2017,33,GSW,NBA,SF,16,419,,5%,83%,12%,,11.4,-4.1,13,1,14,0,9,3,122,2,0
Andre Iguodala,pbp.2018,34,GSW,NBA,SF,15,401,,41%,56%,3%,,13.9,6,8,4,13,2,12,2,95,2,6
Andre Iguodala,pbp.2019,35,GSW,NBA,SF,21,629,,16%,78%,6%,,5.5,5,17,4,22,0,13,9,197,1,3
Ersan İlyasova,pbp.2010,22,MIL,NBA,PF,7,157,,,,82%,19%,-8.2,-7.9,6,2,10,0,9,4,7,2,1
Ersan İlyasova,pbp.2013,25,MIL,NBA,PF,4,117,,,,97%,3%,-5.5,28.8,3,1,0,1,2,1,17,2,6
Ersan İlyasova,pbp.2015,27,MIL,NBA,PF,6,142,,,,100%,,-17.8,-11,4,0,5,1,3,1,7,0,3
Ersan İlyasova,pbp.2017,29,ATL,NBA,PF,6,90,,,,63%,37%,5.3,9.1,4,0,4,0,5,1,4,1,3
Ersan İlyasova,pbp.2018,30,PHI,NBA,PF,10,233,,,,60%,41%,9.9,13.6,4,3,13,0,7,0,26,3,6
Ersan İlyasova,pbp.2019,31,MIL,NBA,PF,15,272,,,11%,82%,8%,15.6,9.9,1,3,21,1,10,11,51,1,5
Joe Ingles,pbp.2017,29,UTA,NBA,SF,11,334,,33%,43%,24%,,0,12.3,13,0,5,2,4,1,81,1,3
Joe Ingles,pbp.2018,30,UTA,NBA,SF,11,382,,,51%,49%,,3.2,17,19,4,7,1,4,2,85,1,2
Joe Ingles,pbp.2019,31,UTA,NBA,PF,5,151,,,34%,67%,,-10.1,-2.4,8,0,6,0,0,1,58,0,0
Kyrie Irving,pbp.2015,22,CLE,NBA,PG,13,464,100%,,,,,5.4,2.7,12,4,13,1,24,1,118,4,12
Kyrie Irving,pbp.2016,23,CLE,NBA,PG,21,774,100%,,,,,10.1,1,23,17,21,5,30,1,238,11,22
Kyrie Irving,pbp.2017,24,CLE,NBA,PG,18,653,100%,,,,,8.8,1.3,26,19,21,1,25,1,237,8,19
Kyrie Irving,pbp.2019,26,BOS,NBA,PG,9,330,79%,21%,,,,-3.7,-4.2,15,6,13,3,14,3,156,2,7
Jonathan Isaac,pbp.2019,21,ORL,NBA,PF,5,137,,,,100%,,-20.6,-12.8,0,3,6,1,3,1,5,1,2
Wesley Iwundu,pbp.2019,24,ORL,NBA,SF,5,60,,,100%,,,7.3,30.4,0,0,2,1,4,0,9,1,1
Jarrett Jack,pbp.2011,27,NOH,NBA,SG,6,111,32%,68%,,,,-7.3,2.5,3,3,0,1,5,1,26,0,2
Jarrett Jack,pbp.2013,29,GSW,NBA,SG,12,426,20%,81%,,,,-1.6,-7,18,18,11,2,14,2,132,2,4
Jarrett Jack,pbp.2015,31,BRK,NBA,PG,6,153,100%,,,,,18.2,51.8,9,8,8,1,4,2,62,2,4
Aaron Jackson,pbp.2018,31,HOU,NBA,PG,7,17,100%,,,,,-24.7,-27,0,2,0,0,0,0,6,0,0
Reggie Jackson,pbp.2013,22,OKC,NBA,PG,11,368,96%,4%,,,,-4.9,-17.9,5,7,12,6,11,0,94,1,5
Reggie Jackson,pbp.2014,23,OKC,NBA,PG,19,531,34%,66%,,,,-0.4,2.1,16,10,18,7,14,2,106,0,9
Reggie Jackson,pbp.2016,25,DET,NBA,PG,4,147,100%,,,,,-4.1,25.5,4,6,4,0,3,0,82,2,2
Reggie Jackson,pbp.2019,28,DET,NBA,PG,4,108,94%,6%,,,,-25.1,-1.2,5,0,3,0,3,3,68,0,3
LeBron James,pbp.2006,21,CLE,NBA,SF,13,604,,,94%,7%,,-4.8,-21.1,28,16,19,10,51,2,167,16,5
LeBron James,pbp.2007,22,CLE,NBA,SF,20,893,,,97%,3%,,4.9,24.2,31,19,17,7,93,4,361,22,11
LeBron James,pbp.2008,23,CLE,NBA,SF,13,552,,,95%,5%,,5.6,24.6,33,8,9,9,64,4,228,11,8
LeBron James,pbp.2009,24,CLE,NBA,SF,14,580,,,83%,17%,,11.6,8.4,14,13,13,4,87,3,239,16,12
LeBron James,pbp.2010,25,CLE,NBA,SF,11,460,,,92%,8%,,4.6,23.2,22,11,11,5,53,0,196,15,13
LeBron James,pbp.2011,26,MIA,NBA,SF,21,922,,,83%,17%,,1.6,-14.7,28,16,27,9,64,3,284,19,17
LeBron James,pbp.2012,27,MIA,NBA,SF,23,983,,,22%,76%,2%,10.9,24.3,48,18,18,10,98,6,309,28,20
LeBron James,pbp.2013,28,MIA,NBA,PF,23,960,,,4%,92%,5%,7.3,0.2,40,13,16,14,72,2,369,17,15
LeBron James,pbp.2014,29,MIA,NBA,PF,20,763,,,5%,90%,5%,4.3,8.6,31,18,19,7,68,2,237,14,9
LeBron James,pbp.2015,30,CLE,NBA,SF,20,844,,,48%,51%,1%,4.1,0.8,37,26,22,11,55,1,416,10,26
LeBron James,pbp.2016,31,CLE,NBA,SF,21,822,,,58%,41%,2%,13.7,20,40,21,14,10,54,0,399,15,17
LeBron James,pbp.2017,32,CLE,NBA,SF,18,744,,,60%,36%,5%,12.9,30.7,36,20,18,10,72,5,360,22,16
LeBron James,pbp.2018,33,CLE,NBA,PF,22,922,,5%,63%,33%,,-0.8,7.5,55,25,16,10,85,1,482,25,17
John Jenkins,pbp.2013,21,ATL,NBA,SG,4,24,,100%,,,,8.7,15.8,0,2,1,0,0,0,8,0,1
John Jenkins,pbp.2015,23,ATL,NBA,SG,4,21,,75%,25%,,,20,20.2,0,0,0,0,0,0,0,0,0
Brandon Jennings,pbp.2010,20,MIL,NBA,PG,7,249,100%,,,,,-3.4,2.7,2,4,9,0,7,2,59,2,14
Brandon Jennings,pbp.2013,23,MIL,NBA,PG,4,133,99%,1%,,,,-17.3,-2.6,7,3,3,1,8,1,36,1,4
Brandon Jennings,pbp.2017,27,WAS,NBA,PG,13,178,100%,,,,,-14,-18.7,4,3,5,0,4,1,55,0,3
Brandon Jennings,pbp.2018,28,MIL,NBA,PG,1,5,100%,,,,,7.1,6.8,1,0,0,0,1,0,0,0,0
Jonas Jerebko,pbp.2015,27,BOS,NBA,PF,4,68,,,8%,87%,5%,3.7,21.9,2,0,3,1,1,0,2,0,1
Jonas Jerebko,pbp.2016,28,BOS,NBA,PF,6,162,,,1%,33%,66%,-2.1,8.6,2,1,4,2,3,0,24,1,3
Jonas Jerebko,pbp.2017,29,BOS,NBA,PF,12,128,,,,96%,4%,-0.9,2.2,3,1,5,1,3,2,33,0,0
Jonas Jerebko,pbp.2018,30,UTA,NBA,PF,10,79,,,,100%,,-6.5,-5.5,0,1,3,0,1,0,9,0,1
Jonas Jerebko,pbp.2019,31,GSW,NBA,PF,16,121,,,3%,83%,15%,-1.5,-5.6,0,2,5,0,3,0,28,0,2
Amir Johnson,pbp.2008,20,DET,NBA,PF,8,43,,,,94%,6%,-24.6,-29.1,0,1,5,0,3,0,2,0,0
Amir Johnson,pbp.2009,21,DET,NBA,PF,3,13,,,,85%,15%,39.1,64.6,0,0,2,0,0,0,0,0,0
Amir Johnson,pbp.2014,26,TOR,NBA,PF,7,191,,,,67%,33%,-9,-16.9,1,6,8,3,6,2,17,2,3
Amir Johnson,pbp.2015,27,TOR,NBA,PF,4,112,,,3%,47%,50%,-17.3,-4.2,3,0,4,4,6,0,8,2,1
Amir Johnson,pbp.2016,28,BOS,NBA,PF,6,134,,,1%,67%,31%,-6.5,-1,1,7,7,1,4,0,9,1,4
Amir Johnson,pbp.2017,29,BOS,NBA,PF,14,142,,,,94%,6%,-19.4,-19.9,1,1,7,4,4,0,8,2,4
Amir Johnson,pbp.2018,30,PHI,NBA,C,8,94,,,,,100%,6.8,4.9,1,1,5,1,2,0,23,1,1
Amir Johnson,pbp.2019,31,PHI,NBA,C,4,20,,,,59%,41%,-39.3,-43.3,1,0,1,0,0,0,4,0,0
Dakari Johnson,pbp.2018,22,OKC,NBA,C,2,3,,,,,100%,120,126.2,0,0,0,0,0,0,0,0,0
James Johnson,pbp.2010,22,CHI,NBA,PF,4,20,,,38%,55%,8%,-24.1,-14.8,1,0,4,0,0,0,3,0,1
James Johnson,pbp.2014,26,MEM,NBA,SF,3,28,,,49%,51%,,-17.6,-13.4,0,0,2,0,5,1,0,1,3
James Johnson,pbp.2015,27,TOR,NBA,PF,2,12,,,16%,68%,16%,-39.1,-25.3,0,0,0,0,3,0,2,0,0
James Johnson,pbp.2016,28,TOR,NBA,PF,10,98,,,3%,60%,37%,-13.2,-8.7,2,2,7,2,1,0,15,1,1
James Johnson,pbp.2018,30,MIA,NBA,PF,5,161,,,,98%,2%,-11.6,-4.4,5,3,6,0,7,1,57,1,3
Stanley Johnson,pbp.2016,19,DET,NBA,SF,4,81,,13%,84%,4%,,-4.7,9.3,2,0,2,0,1,0,0,0,0
Tyler Johnson,pbp.2016,23,MIA,NBA,SG,5,61,39%,61%,,,,9.9,5.8,0,0,5,0,5,0,20,1,0
Tyler Johnson,pbp.2018,25,MIA,NBA,PG,5,81,7%,93%,,,,-10.6,-0.8,1,0,6,1,3,0,9,0,2
Wesley Johnson,pbp.2016,28,LAC,NBA,SF,6,77,,1%,93%,5%,1%,16.7,23.1,0,1,3,0,1,1,4,0,0
Wesley Johnson,pbp.2017,29,LAC,NBA,SF,3,11,,,49%,51%,,-17.4,-16,0,0,2,0,1,0,0,0,0
Nikola Jokić,pbp.2019,23,DEN,NBA,C,14,557,,,,,100%,7,23.2,17,15,26,2,28,0,272,4,11
Damian Jones,pbp.2017,21,GSW,NBA,C,4,21,,,,,100%,-14.3,-28.4,0,0,2,0,1,0,0,0,1
Damian Jones,pbp.2018,22,GSW,NBA,C,4,11,,,,29%,71%,-69.4,-80.6,2,0,3,1,2,0,0,1,0
Damian Jones,pbp.2019,23,GSW,NBA,C,4,8,,,,,100%,-5.9,-9.4,0,1,2,0,0,0,0,0,0
Terrence Jones,pbp.2013,21,HOU,NBA,PF,2,35,,,,26%,74%,-2.8,3.2,1,0,2,0,2,0,3,1,1
Terrence Jones,pbp.2014,22,HOU,NBA,PF,6,138,,,,93%,7%,-2.1,-3.6,1,0,4,0,4,0,22,0,7
Terrence Jones,pbp.2015,23,HOU,NBA,PF,17,401,,,,76%,24%,-4.7,-5.6,8,5,15,0,27,1,42,8,18
Tyus Jones,pbp.2018,21,MIN,NBA,PG,4,55,99%,1%,,,,-2.1,9.5,1,0,0,0,0,0,18,0,2
DeAndre Jordan,pbp.2012,23,LAC,NBA,C,11,249,,,,,100%,-17.1,-23,3,3,15,1,9,0,9,2,7
DeAndre Jordan,pbp.2013,24,LAC,NBA,C,6,144,,,,,100%,-13.2,-12.9,1,5,7,1,4,0,2,1,3
DeAndre Jordan,pbp.2014,25,LAC,NBA,C,13,442,,,,,100%,-1.8,-10.9,5,5,21,8,25,1,23,6,2
DeAndre Jordan,pbp.2015,26,LAC,NBA,C,14,482,,,,,100%,4.1,9.7,6,3,23,3,21,2,39,5,3
DeAndre Jordan,pbp.2016,27,LAC,NBA,C,6,198,,,,,100%,0.3,1,5,1,8,1,10,0,24,1,1
DeAndre Jordan,pbp.2017,28,LAC,NBA,C,7,264,,,,,100%,-2.4,-2.2,8,5,16,3,24,0,12,4,3
Cory Joseph,pbp.2013,21,SAS,NBA,PG,20,192,89%,11%,,,,11.5,5.1,4,4,4,1,5,3,57,3,6
Cory Joseph,pbp.2014,22,SAS,NBA,SG,17,87,79%,21%,,,,18.9,9.5,1,3,1,0,10,0,23,4,0
Cory Joseph,pbp.2015,23,SAS,NBA,PG,4,22,83%,17%,,,,-37.7,-41.2,0,1,1,0,0,0,0,0,0
Cory Joseph,pbp.2016,24,TOR,NBA,SG,20,452,37%,63%,,,,-9.4,-7.4,10,6,26,4,12,4,110,2,11
Cory Joseph,pbp.2017,25,TOR,NBA,PG,10,212,65%,35%,,,,-10.4,-8,9,2,7,1,3,2,72,1,0
Cory Joseph,pbp.2018,26,IND,NBA,PG,7,143,84%,17%,,,,5.3,-1.9,2,1,4,0,2,2,49,0,0
Cory Joseph,pbp.2019,27,IND,NBA,PG,4,85,72%,28%,,,,-12.7,-11.3,0,0,2,0,1,2,9,0,1
Frank Kaminsky,pbp.2016,22,CHO,NBA,C,7,190,,,,,100%,-4.8,13,1,0,11,0,8,2,19,1,1
Enes Kanter,pbp.2012,19,UTA,NBA,C,4,43,,,,,100%,0.1,23.5,0,1,4,1,1,0,3,1,0
Enes Kanter,pbp.2016,23,OKC,NBA,C,18,323,,,,34%,67%,3.9,-2.1,5,9,18,2,16,0,11,4,10
Enes Kanter,pbp.2017,24,OKC,NBA,C,5,45,,,,,100%,-33.7,-30.6,0,1,5,1,2,0,3,0,2
Enes Kanter,pbp.2019,26,POR,NBA,C,16,461,,,,15%,85%,-0.3,3.3,8,9,18,6,14,1,46,2,15
Luke Kennard,pbp.2019,22,DET,NBA,SG,4,133,,,52%,48%,,-25.1,-1.5,2,1,3,0,3,0,18,1,5
Michael Kidd-Gilchrist,pbp.2014,20,CHA,NBA,SF,4,91,,,100%,,,-2.3,16.1,3,2,6,2,4,0,14,2,7
Furkan Korkmaz,pbp.2018,20,PHI,NBA,SG,1,2,,,100%,,,100,97.4,0,0,1,0,0,0,0,0,0
Furkan Korkmaz,pbp.2019,21,PHI,NBA,SG,4,36,21%,64%,15%,,,-23.2,-27.6,0,1,3,0,2,0,13,1,2
Kyle Korver,pbp.2005,23,PHI,NBA,SF,5,147,,2%,98%,,,-9.1,-1.8,5,0,7,1,0,,18,0,0
Kyle Korver,pbp.2008,26,UTA,NBA,SG,12,259,,100%,,,,1.1,2.2,1,5,12,2,3,2,16,0,1
Kyle Korver,pbp.2009,27,UTA,NBA,SF,5,136,,70%,22%,8%,,-6.1,8.4,2,0,4,0,1,1,28,0,1
Kyle Korver,pbp.2010,28,UTA,NBA,SG,10,210,,44%,56%,,,1,4.7,5,0,8,2,1,4,28,1,0
Kyle Korver,pbp.2011,29,CHI,NBA,SG,16,276,,99%,1%,,,2.1,-3.8,8,5,20,1,1,1,39,0,1
Kyle Korver,pbp.2012,30,CHI,NBA,SG,6,94,,74%,26%,,,2.8,7.5,4,1,7,0,1,0,20,0,1
Kyle Korver,pbp.2013,31,ATL,NBA,SF,6,177,,43%,57%,,,-2.9,7.8,5,1,7,0,1,3,9,0,3
Kyle Korver,pbp.2014,32,ATL,NBA,SG,7,250,,69%,31%,,,-0.1,9.2,8,2,10,1,4,4,11,2,1
Kyle Korver,pbp.2015,33,ATL,NBA,SG,14,526,,68%,32%,,,4.3,12.4,12,7,13,1,6,2,71,2,2
Kyle Korver,pbp.2016,34,ATL,NBA,SG,10,316,1%,94%,5%,,,3.2,13.6,7,0,12,0,3,1,25,2,2
Kyle Korver,pbp.2017,35,CLE,NBA,SG,18,326,,20%,75%,5%,,6.5,-3.4,3,1,8,2,1,2,29,0,1
Kyle Korver,pbp.2018,36,CLE,NBA,SG,22,505,5%,43%,52%,,,4.6,12.2,8,3,30,1,7,0,45,1,5
Kyle Korver,pbp.2019,37,UTA,NBA,SG,4,30,9%,82%,9%,,,-32.1,-26.2,1,0,1,0,1,1,0,0,1
Kosta Koufos,pbp.2010,20,UTA,NBA,C,9,31,,,,29%,71%,11.6,14.1,0,1,1,0,0,0,0,0,2
Kosta Koufos,pbp.2011,21,DEN,NBA,C,1,2,,,,,100%,33.3,39.1,0,0,0,0,0,0,0,0,0
Kosta Koufos,pbp.2012,22,DEN,NBA,C,3,26,,,,10%,90%,-43.1,-47.3,0,0,2,2,0,0,0,0,1
Kosta Koufos,pbp.2013,23,DEN,NBA,C,6,100,,,,19%,81%,-21.4,-25.6,0,0,5,2,3,0,9,0,4
Kosta Koufos,pbp.2014,24,MEM,NBA,C,7,45,,,,13%,87%,2.3,8.8,0,1,2,1,0,0,5,0,2
Kosta Koufos,pbp.2015,25,MEM,NBA,C,11,127,,,,37%,63%,-9.7,-12.3,0,0,8,1,2,0,8,1,1
Rodions Kurucs,pbp.2019,20,BRK,NBA,SF,4,68,,,42%,30%,28%,-17.5,-10.5,1,1,3,0,4,0,6,1,3
Skal Labissière,pbp.2019,22,POR,NBA,PF,3,11,,,,100%,,-47.6,-46.6,0,0,0,0,1,0,0,1,0
Jeremy Lamb,pbp.2014,21,OKC,NBA,SG,11,100,,60%,40%,,,-6.3,-5.6,2,1,3,0,1,1,17,1,0
Jeremy Lamb,pbp.2016,23,CHO,NBA,SG,3,12,,100%,,,,-43.6,-34.3,0,0,0,0,0,0,3,0,1
Shane Larkin,pbp.2014,21,DAL,NBA,PG,2,10,100%,,,,,24.6,27.8,0,1,0,0,0,0,4,0,1
Shane Larkin,pbp.2018,25,BOS,NBA,PG,11,154,100%,,,,,-1.9,-3.1,6,0,4,0,0,3,48,0,4
Joffrey Lauvergne,pbp.2017,25,CHI,NBA,C,3,26,,,,,100%,11.5,21.1,0,1,1,0,2,0,11,0,1
Joffrey Lauvergne,pbp.2018,26,SAS,NBA,C,1,6,,,,,100%,25,35.1,0,0,0,0,0,0,0,0,0
Ty Lawson,pbp.2010,22,DEN,NBA,PG,6,118,100%,,,,,6.5,13.9,3,1,7,2,8,2,38,1,5
Ty Lawson,pbp.2011,23,DEN,NBA,PG,5,167,100%,,,,,-2.6,9.4,4,1,3,0,5,2,48,0,6
Ty Lawson,pbp.2012,24,DEN,NBA,PG,7,242,100%,,,,,6.6,22.3,7,1,9,0,9,1,93,5,9
Ty Lawson,pbp.2013,25,DEN,NBA,PG,6,236,100%,,,,,-11.3,-35.9,10,2,6,1,12,5,111,4,9
Ty Lawson,pbp.2016,28,IND,NBA,PG,7,74,100%,,,,,-29.3,-40,3,2,6,1,2,0,23,0,2
Ty Lawson,pbp.2018,30,WAS,NBA,PG,5,96,98%,2%,,,,-5.2,-3.4,3,0,1,0,1,1,34,0,4
Jake Layman,pbp.2017,22,POR,NBA,SF,2,16,,,68%,32%,,10,30.1,0,0,0,0,1,0,3,0,1
Jake Layman,pbp.2018,23,POR,NBA,SF,1,8,,,100%,,,54.4,66.9,0,0,0,0,0,0,2,0,0
Jake Layman,pbp.2019,24,POR,NBA,SF,6,20,,,86%,14%,,-45.5,-45.1,0,0,1,0,0,0,0,0,0
Caris LeVert,pbp.2019,24,BRK,NBA,SF,5,144,,17%,68%,15%,,-9,2.9,6,2,6,0,14,2,33,2,4
T.J. Leaf,pbp.2018,20,IND,NBA,PF,1,4,,,,43%,57%,83.3,77.8,0,0,0,0,0,0,0,0,0
T.J. Leaf,pbp.2019,21,IND,NBA,PF,1,10,,,,100%,,46.8,56.2,0,0,0,0,1,0,0,0,1
Courtney Lee,pbp.2009,23,ORL,NBA,SG,21,550,6%,93%,1%,,,3.9,2.5,7,6,21,2,9,1,64,3,10
Courtney Lee,pbp.2013,27,BOS,NBA,SG,4,39,3%,67%,30%,,,-20,-15.7,0,0,1,0,2,0,2,0,0
Courtney Lee,pbp.2014,28,MEM,NBA,SG,7,224,,46%,54%,,,-7.6,-6,3,1,12,1,5,2,26,2,5
Courtney Lee,pbp.2015,29,MEM,NBA,SG,11,367,6%,60%,34%,,,0.4,2.3,5,4,11,1,5,0,49,1,5
Courtney Lee,pbp.2016,30,CHO,NBA,SG,7,257,,74%,26%,,,-5.6,20.7,2,1,6,1,7,0,21,1,3
Kawhi Leonard,pbp.2012,20,SAS,NBA,SF,14,379,,3%,91%,7%,,6.3,-1.8,4,5,8,1,9,2,20,4,9
Kawhi Leonard,pbp.2013,21,SAS,NBA,SF,21,775,,,64%,36%,,8.5,4.2,4,8,12,3,25,0,50,11,7
Kawhi Leonard,pbp.2014,22,SAS,NBA,SF,23,736,,,89%,11%,,12.5,7,7,11,27,8,33,5,87,7,6
Kawhi Leonard,pbp.2015,23,SAS,NBA,SF,7,250,,,91%,9%,,-6.9,-29.3,7,5,9,1,11,0,44,1,6
Kawhi Leonard,pbp.2016,24,SAS,NBA,SF,10,339,,5%,91%,4%,,9.8,-0.6,5,5,7,4,20,2,70,4,11
Kawhi Leonard,pbp.2017,25,SAS,NBA,SF,12,429,,,85%,15%,,11.1,22.2,14,5,7,3,38,0,133,8,6
Kawhi Leonard,pbp.2019,27,TOR,NBA,SF,24,939,,2%,81%,18%,,8.7,15.9,21,32,20,13,89,1,240,27,29
Meyers Leonard,pbp.2014,21,POR,NBA,C,4,9,,,,,100%,-6.3,0.5,0,0,1,0,0,0,0,0,0
Meyers Leonard,pbp.2015,22,POR,NBA,C,5,106,,,,,100%,8.6,33.3,1,2,6,0,0,1,13,0,1
Meyers Leonard,pbp.2017,24,POR,NBA,PF,3,31,,,,,100%,-28.8,-12.8,2,1,5,0,0,0,3,0,0
Meyers Leonard,pbp.2018,25,POR,NBA,C,2,8,,,,,100%,50.1,62.6,0,0,0,0,0,0,0,0,0
Meyers Leonard,pbp.2019,26,POR,NBA,C,11,170,,,,,100%,-1.4,0.3,2,0,13,2,2,2,31,1,3
Jon Leuer,pbp.2013,23,MEM,NBA,PF,5,11,,,2%,93%,5%,-25,-26.5,0,0,1,0,0,0,0,0,0
Jon Leuer,pbp.2014,24,MEM,NBA,PF,3,23,,,6%,94%,,-5.7,-0.3,0,0,1,0,1,1,4,0,0
Jon Leuer,pbp.2015,25,MEM,NBA,PF,4,9,,,,24%,76%,-6.9,-6.7,0,0,0,0,0,0,0,0,2
Jon Leuer,pbp.2019,29,DET,NBA,PF,1,5,,,,100%,,10,35.6,0,0,0,0,1,0,0,1,0
DeAndre Liggins,pbp.2013,24,OKC,NBA,SG,8,68,,86%,14%,,,-4.5,-6.1,0,0,2,0,1,0,10,0,1
DeAndre Liggins,pbp.2018,29,NOP,NBA,SG,3,14,,45%,55%,,,-65.1,-67,1,1,0,0,1,0,0,0,1
Damian Lillard,pbp.2014,23,POR,NBA,PG,11,466,69%,31%,,,,-1.8,34.4,20,6,14,3,21,3,165,7,16
Damian Lillard,pbp.2015,24,POR,NBA,PG,5,201,97%,3%,,,,-10.2,-1.8,6,5,8,0,13,0,58,3,5
Damian Lillard,pbp.2016,25,POR,NBA,PG,11,437,95%,5%,,,,-4.2,-13,22,9,9,0,24,4,171,5,18
Damian Lillard,pbp.2017,26,POR,NBA,PG,4,151,85%,15%,,,,-26.4,-44.8,7,4,5,1,8,2,33,1,11
Damian Lillard,pbp.2018,27,POR,NBA,PG,4,162,90%,10%,,,,-13,-22.5,7,7,2,1,6,0,49,3,6
Damian Lillard,pbp.2019,28,POR,NBA,PG,16,650,100%,,,,,-1.6,0.3,38,17,15,2,37,14,252,6,21
Jeremy Lin,pbp.2013,24,HOU,NBA,PG,4,84,40%,60%,,,,-34.8,-42.2,5,2,7,1,1,0,20,0,1
Jeremy Lin,pbp.2014,25,HOU,NBA,PG,6,177,57%,43%,,,,-1.9,-4.5,4,9,8,0,7,2,60,2,4
Jeremy Lin,pbp.2016,27,CHO,NBA,SG,7,189,34%,66%,,,,-0.3,23.6,2,2,10,5,17,4,39,5,4
Jeremy Lin,pbp.2019,30,TOR,NBA,PG,8,27,99%,1%,,,,-38.1,-44.9,4,1,1,0,0,0,10,0,2
Kevon Looney,pbp.2018,21,GSW,NBA,C,21,387,,,4%,22%,73%,10,-0.4,2,4,25,0,8,0,51,1,5
Kevon Looney,pbp.2019,22,GSW,NBA,C,21,432,,,,3%,97%,12.4,15.3,4,4,24,5,12,1,46,1,2
Brook Lopez,pbp.2013,24,BRK,NBA,C,7,263,,,,,100%,6.5,19.2,5,1,7,3,22,1,28,4,14
Brook Lopez,pbp.2015,26,BRK,NBA,C,6,234,,,,,100%,-6.3,-2.3,2,2,4,1,22,1,13,6,6
Brook Lopez,pbp.2019,30,MIL,NBA,C,15,438,,,,,100%,10.9,3.7,3,3,26,2,14,1,49,5,5
Robin Lopez,pbp.2010,21,PHO,NBA,C,6,104,,,,,100%,-0.4,-7.2,1,1,7,0,2,0,0,1,7
Robin Lopez,pbp.2014,25,POR,NBA,C,11,367,,,,,100%,-10.2,-10.2,2,5,19,3,17,0,22,6,8
Robin Lopez,pbp.2015,26,POR,NBA,C,5,117,,,,22%,78%,-21.2,-20.9,2,1,5,1,4,0,8,0,1
Robin Lopez,pbp.2017,28,CHI,NBA,C,6,162,,,,,100%,-9.3,-3.7,3,0,5,4,3,0,13,0,1
Kevin Love,pbp.2015,26,CLE,NBA,PF,4,107,,,,61%,39%,15.9,13.4,3,1,7,2,8,1,22,0,5
Kevin Love,pbp.2016,27,CLE,NBA,PF,20,613,,,,10%,90%,13.3,8.8,18,2,13,6,25,0,98,3,15
Kevin Love,pbp.2017,28,CLE,NBA,PF,18,578,,,,81%,19%,10.5,5.8,18,5,19,5,28,2,66,3,12
Kevin Love,pbp.2018,29,CLE,NBA,C,21,660,,,,,100%,-2.2,-1,11,15,27,9,21,4,81,7,22
Kyle Lowry,pbp.2009,22,HOU,NBA,PG,13,254,71%,29%,,,,-2.4,-1.2,9,4,10,2,13,8,74,3,8
Kyle Lowry,pbp.2014,27,TOR,NBA,PG,7,271,100%,,,,,0.2,10.4,9,6,10,2,16,3,71,3,6
Kyle Lowry,pbp.2015,28,TOR,NBA,PG,4,131,100%,,,,,-10.4,15.4,7,2,8,2,5,1,44,1,5
Kyle Lowry,pbp.2016,29,TOR,NBA,PG,20,766,100%,,,,,0,24.8,35,19,26,6,44,9,273,6,20
Kyle Lowry,pbp.2017,30,TOR,NBA,PG,8,300,100%,,,,,-2.6,8.9,14,2,10,0,10,5,102,0,4
Kyle Lowry,pbp.2018,31,TOR,NBA,PG,10,361,84%,17%,,,,-3.7,2.4,18,5,7,7,11,3,191,4,8
Kyle Lowry,pbp.2019,32,TOR,NBA,PG,24,901,60%,40%,,,,8.4,11.9,37,8,34,4,35,27,370,7,18
Trey Lyles,pbp.2017,21,UTA,NBA,PF,2,10,,,,6%,94%,27.8,33,0,1,1,0,0,0,2,0,0
Trey Lyles,pbp.2019,23,DEN,NBA,PF,3,8,,,,47%,53%,50,48.3,0,0,0,0,0,0,6,0,0
Sheldon Mac,pbp.2017,24,WAS,NBA,SG,7,17,20%,61%,19%,,,13.5,14.6,0,1,0,0,0,0,0,0,0
Scott Machado,pbp.2013,22,GSW,NBA,PG,5,8,100%,,,,,-84.8,-86.3,1,0,1,0,0,0,2,0,1
Shelvin Mack,pbp.2013,22,ATL,NBA,PG,4,22,86%,14%,,,,14.8,22.2,0,0,0,0,0,1,16,0,1
Shelvin Mack,pbp.2014,23,ATL,NBA,PG,7,118,11%,89%,1%,,,6.5,13.4,1,4,4,1,3,1,61,0,2
Shelvin Mack,pbp.2015,24,ATL,NBA,PG,10,99,20%,80%,,,,-16.2,-18.9,1,1,3,0,3,0,21,0,1
Shelvin Mack,pbp.2017,26,UTA,NBA,PG,9,155,89%,11%,,,,-5.2,-0.8,7,1,6,0,5,0,43,0,6
Ian Mahinmi,pbp.2010,23,SAS,NBA,C,2,19,,,,,100%,-10.9,-6.8,0,0,0,2,1,0,0,0,0
Ian Mahinmi,pbp.2011,24,DAL,NBA,C,6,33,,,,,100%,-17.1,-25.1,0,0,12,0,2,1,0,1,0
